signer,blockTime,sig,swapToToken,swapFromToken,swapToTokenAmount,swapFromTokenAmount
3Nb8WAMJqgoNRMZFnh1z8iwJ1KvLKkgLHPMxz2Hwo4kP,1650299036,3Ucuu1PsQsXCqkkeHQwqS9TH36YFdTw55Ji7GTxc4NN7HA1QMKy9MgZbc9AhJ32BZuZX8NEJCjSVmv1e32FSuzBC,AUDIO,USDC,245.0151193,333
FnJZCfHc6LuZKCWMJGsHmpmqPeVVpxiJR3upiFp8TWsG,1650334356,2mvqqxcC8xS7ZuccJ94w9xdy4UnwDPEKoV6qaAfW7xskuCBwhkHG9c1rQ7Ju7DRMUPRfYaNGhCxmMX6zNv851ALR,GENE,USDT,4.29E-05,0
4YTaA3RL5mdRF9KUSd9SPtuU8K2yoAFwmxjfZTAkQNBZ,1650299125,4Xbyifa8NWAQ3KwXWkZQmkGdrTaumsAZX2saDEcf4hZtuGfzudADDWgR75h6m9abVYKar5iAk5HZ37yjZqYFL2MV,USDC,GST,0.061164,9.999999819
2UtqwcK2c9KgNwvLC9WPrb5zNreEKPQcvYSjz2XTHbqn,1650299996,5d5QqHEBgrPdTUHkVBWE3HGfaguwzdFCFqeH91zQHu3HBJiZ4Qz9rQWXpBPBiZuvToqHJc3puaabdHvDPsKL3Gav,USDC,GST,91.982294,20.8
B2rjD9amLpAFtRNBQL313EHGhuqUib91ajmW58wehiat,1650299889,5Yy5mCC5iJSnRho1WrAndcB3KaumTYEVM5PuPUF4hjWrE8HXhg3yRhtedN74ZYyMPVoBNhrVLqfTrsrTU1y5hmSi,USDC,GST,134.909852,30.47999999
Ceub3iwmYwjGKaGhHSSy2jjYQic4KtdsD866JAQ6snmT,1650329322,2xV9CNy8wLP4iTv3CkTGRVtC4xQhCbnUDvXkg2wT8DmFeHoeYq1pvDbCB6LGCUu9bqVgb4NK2ytwuuyyDnWJRyE5,USDC,GST,57.861947,13.15999994
BZ9hmx4BKnjsEHkJdU1aAqsyRNLfohNoyZ7hJTwz2jMr,1650327528,3R4v6BLjV3DuD1FERJfHhm9ktoA3Zv5zj8FA55K2TmxDoFzWuFFx2YgKCXNMv4GfhpaPs7NkNKKzV5RHjURNqYAH,GST,USDC,0.050805485,0.224866
3PCRwFhHd8tNADpYrJNXndvzvFjgbCj4WiPiDi2yZftU,1650293511,2MTi9XfkXqCSZwpbsQYpNHhGb5LSnZBQ4ASYiBnC9BzYwaM1NWpcP6323MBUD8gQMKjbMzCHMgJX1oZeUp3UWj78,USDC,ATLAS,3548.101959,151136
Bsp3jaCtNa79x6xeKWxeVndyjuRVMyb956tZpGASTWU4,1650329708,a6oc6JRcAH5nyWu1XqjXXfQ6ArRXK7UjPu7f3ayXVGYQoyrjJcLW1h4nfuSDLCsNK9vFdQvsWp284Xpf3niKMF5,USDC,GST,3064.319272,697.5899998
HUxCbqoYFGc9AbzyEeuraHNy1Lz9sjvUot2T8a1xBZhF,1650328948,42EeAwaZfnvBuw8ZAY8wTRLbrvWaMWRUwfZsqpWVeD38rfSrUJ33taHTWNAkSti9JZbDzcTh4yVsGzaRvtHvodFK,USDC,GST,0.062271,9.99999987
FnJZCfHc6LuZKCWMJGsHmpmqPeVVpxiJR3upiFp8TWsG,1650338302,VYwKUP9ieV8ZTjUQLYf43SFBXZ1ggz3xgC7Hef1g2NrShFKRMvnzU66ALRHf3rh1YvJoR6BuvB3pZ6WquAeT5sa,CASH,PORT,37.418419,0
Gp7LkMxjSLGtqdRGgjawWrbpuSMTzf1q3BbRQAq38mwv,1650296117,2yVz2sejxW8r1oN6qaxmXCuV6h9KcxvMyvdyPFjbGQWqzdTLBAPNEVrkW3Sg2xD8ofhSLbknKp4TzFY63RrJTjV2,GRAPE/USDC,ORCA,208.027176,0
3abMFWc9bHaABq5rS36yjmewHrMx5Xoq5FAdEN4dWXCi,1650300129,2scMrB81faQm7vUvjy5hE5FbF3xYDN9jquuHx7RGE99uZZ2m8aDoFgstwVx1NcNR9cSTzhWT6RaSTUhYL5BrwA3B,USDC,GST,1217.328493,275.6
4yoW7SwcPjY4BhkA6Pu2d1b5T1snGmbkoMu3XfcKCYw2,1650333316,5cvjk6z7yP24V7KHh7jYLUuUHqY3gd6wJSSdyFgoMj87iviXtEKFv9YSBdJaB9a8b6x6XRxgAhoLYTPnJEbFHKAG,GMT,GST,12.93377045,9.999999813
653NqqzSvugnpAuTDDEbowAxFGG44ntkcVDhRUFVcDQy,1650340609,4euSLnNBcT6qjCFUGLmKwStgFbPh6PhtpSvE25qdrfL7nRf7thGVDk42BMD2v2jBSkNE11kNv8ECZ5wDrUEKMHzx,GMT,GST,20.24429157,14.99999995
HdGsWDaxSDBesEYXmAYsG7WZYkKxUv3qhGJgmXSXnm3d,1650336896,3fWdcN9AQMJ58ffazRdCrM7C44uBjWBqmkViYNccaSc6udZW3wMZWaYwx5SNfqaxm9f6Y36w5eNaRKuC7uVprzz1,USDC,mSOL,33.55034,0.316387705
CwyQtt6xGptR7PaxrrksgqBSRCZ3Zb2GjUYjKD9jH3tf,1650330809,2eJJ3ntJdpk7V9cLBxKHZpip7TyXTcFUG73rH5yafcEFcNHUHbDNDJjH7iz5uvSpAV1KEDwPNxf5Zs9nw3buXVLU,SOL,USDC,14.43599034,1494.819572
4KBCcj3m7A6cmuh27mcVQ23CAEPjCr27A3ED5xGj2uzv,1650337498,4jTowqixZsG14gEuGSxKg81W6HEhVC1XsJQifFKkuzL5kas6jzvve7sqzC48M1tgVePeFDEitdV5gSPcG7YWYb6G,GMT,USDC,0.508207463,1.671924
BQvSPKTXCsS7s55LEMRLTyPB7hz5n98wi1jji66YvTH7,1650294921,dtVddNqvbiDcZU6KTBvtD4UHRutUzCAJa7jWJcvoe8NUY1EGm2Dm7iTGyMFhbcMvmsAWfSNfguKDDYcqKgkw9Nm,GMT,USDC,90.65195129,257.144682
C5ry69oJn4KEZTY5RWSp74buh3Fb84Ur7FYUxJtmk2i6,1650294001,3rGP9hu9f1Z4ZKB4HKA1s4KKUwCZKoTXfixkXYvMDJuZbFzJfLFusx75sUG4fpCBxU4FPau9qFPkXqABaZoVmANW,USDC,BOP,2.689311,88.61308067
CwyQtt6xGptR7PaxrrksgqBSRCZ3Zb2GjUYjKD9jH3tf,1650327374,2miHquEmbHgMsTeiC6TmbpArYnSavtBby6HqAuLW82gA24weQ31UBKWR6BmjxhH64wMSNWjLomcN6bdoqAngyBTf,GMT,USDC,74.48493783,249.042779
6uQBeRmpZimXZ1x2wY6XwSwuDiw7tzAbUqN6rGf9Qc5o,1650304353,2U2usZRTC46sr7XDCjxY8CXixqrf9CrT3y87LkAhzo8eaN28rFLp5VwxRPJBYLgEjx4bEShX7fAgmhgL61pYDy7b,USDC,GST,77.049725,17.43999994
3PCRwFhHd8tNADpYrJNXndvzvFjgbCj4WiPiDi2yZftU,1650339426,MaJqarJmv8fgRgXZxiQUrRkw1rtTCW86VeYVmcfoFiZ5AAxP2nMh217avLqhrh5ThcptPp2FJnaioyLrMhQJvTW,USDC,ETH,421.471774,0.1387669
BPQLzzjDLkUx9uMyiNKUzhkZ2gFDiqopPrH1d1DsfZyR,1650340212,5BHYW2Ueg9VzfG7sS3SmYAtsgv11mDaUKSb4qt4DjE2BBuqegymejG4zttVHsKw5FJBHMDdV4Z1iZMdVvf1Ezfc6,USDC,GST,65.420651,14.52999994
3GBWTZdY9WFNTgzi9pryFshqCzUGrwSFN9WQ3tbS1bjV,1650338382,3px16V1usL326h2SZyN73Mwa6m5C3NRF4PsqvtLZxhsVdWQGaF32gTyP6P2K3KFaPED7TQqr4JxHuvhwJYBp9UxN,FIDA,USDC,14.385456,21
6JBakCH6eTrf15CokfXj5YN9TNfqXcUDx2hbqyUb9CWL,1650329835,N9oe3ytetYhyF5HPqTfvLjKUddPeek4KQqum1UM4pvMYwEmsB1ZZwDNHaW64BBNLvxXb4YcJFx8Q39uHK7bkXjn,USDC,GST,0.415419,99.99999978
GeDVr5R7EPD6hamnvojkgczUe8qqChTeWGnCCHeer4DQ,1650297168,2Xy8fi4p1N9teMitnRi6RtzoPuPmjRhwJS7uzKcrKsAikKPyo3fGMHoRTix6yuRKRn8q9px47RenuARBnarR37uy,GMT,GST,45.49194192,30.00000009
C8nqDAtfQgFGYwg3G8NYyk9zLb4Vx3Kwjg96FeUsq3SH,1650326768,35L4cQgmrkgxKsUUZx46VqXS7CUsAM4pUPNVd7Y7nRwieX5ncsScFTzofhBQw8ebG8KZjRcMrdYanYeQ2UACQKnk,USDC,GST,0.018145,9.999999888
EZPeEzRexKyN1EJFqLSWgZTZfZCWSBtQibTJyHmouyJP,1650293694,21Mx8pFKdUmPLJiR6ZyWz8djKgvACHvE9DcJRLhdrnJaVTWDiKbtrNENgxs4m4p8Y2koBdgs8p2B9WjkfJqGd2vG,GMT,GST,46.55446056,32.37000005
CYTrzZxFNmyCtR15yeuDtAJ3xBLDsEUt4F2otoQtTp3A,1650341884,5pjy3wZb5afstFK5jKHp8QarqHAW5EbrMtm24yRXDnA21VPQKRB9GwU9fcLrMzBKqDJqG5vvJaECKeJS9zDE7TkZ,GST,GMT,119.6090004,164.9999998
FtAe8PJG8MZtPRAPckr9e3B74ngX5ckQz5oD6AC7o5HB,1650332233,266XWbKDvr64296stxv8PQnZHtaDZeXtV46pRZmuWBRBKGy2dwjgLDMpsw5VeToV1yXH7CE18hkE9NRYuc8KTmoc,BTC,mSOL,0.01001,3.82722832
2tyRaFUwJamvqh3Tnjkwacvoon59o3kfQswmabWPMyap,1650331770,hHcUkgEKWaPYpM2Uf6S7YD2kD6f4DNCW8ps9NQN8sZ8suun6KFUw5cn2BUYv8avyFFWoCL29YDnvJGzEhQzQvGf,GST,USDC,191.647485,850
32LcCeS8WsggUotNVBFXSwXLZG36HHbmLzqs6AjotZyt,1650298335,246brJuYyYpgepxNviC8RKmGgqxrWdQtSaXon32R1MYgECRbUimTvjCEj92P6G8wzCt4HyAizQaZoE9gJ4xtAi19,WOOF,USDC,500000.002,0.303038
BGjiuZd2notMPr5UmPVMVRBhmj9u5KvBCjTzweyEfHnn,1650296993,PdQWjdXZit9s5MFBsk3PwCAxs5RQrFTW3jGGDua7T79xqBRzFvRUTk8NseWvQ6LC9a81g5ZukEamKub1ewMEbE3,GMT,GST,45.13289016,29.99999985
C84vTr8oqvFERhq5zPRduQUe9sfsMRWxYHe1PCUjv5WW,1650326772,64oJp5beopfNGti7QVGqte9X6c3oSn8hSpuofEMztWKNDh1iLVLK9iALgBYrqdzBkmZNM37TskkekHHbVN2ZttTT,USDC,GST,422.922918,96.16999995
EJhm6iW4ueXXtbEdqJFZqN6FUWrrucmoXrBuyAU699yE,1650302903,4X6rF974iZHH1Qn2DrdEiwSbsFfVPWkJWVK21mQnXN54p6zBGkZP3K7ZB88YKSQvxutVSDk1ndTUBjckb6qK3xov,GMT,GST,13.56411138,8.999999845
zTjvpeteTuSD8Ba4nTDPdqgx8fXcM1GT6DkAF3RsXVu,1650341100,3zCZnE9WrJzoKySe9BEAYVHRycXUmihEC3426BjhmALeTex76RqSxX7jjXfRFU5jHPfDnvFg84Fcb2Fs5TJL75vw,GST,GMT,0.652345711,0.899999739
6oRm9VYe2SDBWVtFNXuKMXZTKF17zBeKXMYWxoskHyvV,1650330944,2T7cPFonBJBPNgz1ok9Dvyu1LXC7eWMdDbPPuzVH5bbSGcS7wyQUHJ7SxpZ4pofW3qJagS8sYGvBQmEGRYVknAkM,GST,USDC,1.577565937,7
2WaNhm9jJMn9b65nfNbazxiZ6sVe8hKaMjLtJ6whQgYf,1650341326,iS9LRqP2NoREY9pYt3Q7BU84sMiojsc5kroGFGERfPSgRKMHgnKHggv2fRbLxt6DyiY19gggKKks9ijojkptW43,GST,USDC,176.2044618,801.007215
EWLXrruVQHWwd1MNPye8hatT6AY8emfabP3KiHffpcLM,1650333773,4MNp1uqSoaEfPwewu29To1mKA537mzjM5HSXyZQp821CWSUctQgVTr2JbLdnmtKYRG6vVEYhKVkATWCb7Bc4asKm,GMT,GST,31.08086314,23.99999979
93TyGTt3dg3TrkUiq7UJD4cXAs9TpYVdqP5NenDVyJ5n,1650340443,554pnvJYmSgXa4SZTZVVxn5L5VPxyoe5cSSWxRkwBcFUZd47wtoTdMuVQBDmDvEwYFjKvBMpK3ZCCXNAXrJwo7S,GST,GMT,14.75383931,19.99999996
BgyYvkayM5c242YqTQozL7535x2uvKymJTwMBM1VaSHc,1650340375,2wi3Qs3PN5pW1UJ5CY7oxfizbt3eS56cFUuK7rCg13RWS7GBtsGyPeP1Cbr2GijybSJdZasJgcEtzBxQCQPDWuig,USDC,GST,1264.819966,280.5457557
8GnqoarPr749mdzfDYYLQjCFm2fW6XuF5Ji4pVPpazeL,1650335995,2dQajJJdb2JzTkeiCZhT4FcMFv4pun1XxMLZaM4b1Wsa8D5S4ftwQ7oxY7RVXmVxXKMduDb1u8Ms4NfJWxcsF9eM,mSOL,ORCA,1.10E-08,0
FdTnasg4z9FbcDaBLpxxc6yCCNxzM2S1GJBGrUHRgo8a,1650343509,2xwZwMDdxPqjNZVko6NhkeJNamjVvjKzBYH995eftNx1uVdWW6DBwtpbwazjryKQvzaCfEpC4HNaxmNj1hwv5ZNW,GST,USDC,176.6573176,800
5dBimFo6XfpFQrticodBnm2zQyTLATs2zZKGZZzNiQd4,1650330095,4ifzS8tvmixn5mp6ox1JSjdKK92YZEr4Cgu7ob8AAFNDEUVoWdDrGqtsSXsL8oTRkAhiDdeKytKTCuFoEQ6AcYhq,USDC,GST,0.046704,9.999999938
5mdv19Zp9Mifhc9PCQ9umcoy22grV5qncBfiyhZUyW3M,1650331431,2QmmWsuziFgb4SHvRETPQntNtpwC5EiDe13x8JBBC5R3qjse6pdf1LNCN4EyMDT7e5mGFNp8RtQbPvka9W1a8h9m,USDC,GST,44.498755,10.09999979
AXQJ6AapnqbfqcF1wXtfA5tQfRHMPncYSH3u83ofBmZc,1650334648,zYySerzYGA9etLCNEU9AGhqvjGcXoLqE7QrXYWob21ejuDYzpAGvZUfZcdvg3F5uVgnuyHRvVdM1ZPsdSoUJBnJ,GMT,GST,81.57186521,59.99999996
2L5213AUQkwdqFVKKWrugW6x3jP86wtVdzyfcY6xcoPH,1650334312,3Xus6yXEak5EUbU8dsSt3S3Xof6r8B12M4446fyVHmAswSKEuwD3WyFpJ6UwwHKHJAKGgp3mUYxL7LwBj2VAJkqZ,USDC,GST,0.067179,11.42000009
FtAe8PJG8MZtPRAPckr9e3B74ngX5ckQz5oD6AC7o5HB,1650328785,3gL5PnsgkiL2wGWnW584HNcsF4Ab6ZVcScv7Svjjk6XycfBYntJJKusw91TQvaS81RWGJriF5s1P9NwizjVXeuep,mSOL,BTC,3.816212621,0.01
Cs9gjbikuErEYPLifUxvW2179SjjrCXJYTWNUFiiTmac,1650301408,4WjZAWERK7x2uiuecr5Q3D2erJdKNnrqkQQyYhMXZsftVP5VcC17t9izTuVQAbs4bshxD8xssjnm32FLxyBMPE4T,USDC,GST,51.050316,11.56000014
Dimd9jpZTRroWcxvj8iSEwEEMwCdZNQygWSJMEGd6KN3,1650336173,5VxrBUWkSb6yamn7NnaDB83UzpChfHtKtZV533ni1yeUZKzZer7fgavJpe668anBVa59TyXUZQyZEjwN5UhNL4Gv,USDC,GST,2270.53003,516.4
HdGsWDaxSDBesEYXmAYsG7WZYkKxUv3qhGJgmXSXnm3d,1650326882,4jG9KBQPr4zspcuaDZ22YZLChnKHQpjZxqEU6DBh43pJ5iJFKpgV1bpntEJ7szQXoZ6Wp4oViCGt25mvbYcq3Pgg,SRM,SOL,6.105386,0.142645966
FH5DBfVnhKDSnqRych49WScoP9ESLjLCy1qd2zZv9Dff,1650343175,4MQExVdbAze7bSjS9tJTKpZznCCmMaQbEg53hc9pBMSJzCF416FBM68BqaD316hm7kwPtpf2NxoPtL5ugYcCYZki,USDC,GST,0.173879,39.19999987
HnWeuejJ5BQ7dBC4TmaYefEGzfnFFV16wbzFY9udmLCe,1650330883,4tJgL3SueQUHxjaVz3gyHNdCsfPpJCSJW86U5sgcM2RaRrGvZE3rGeSeqQYnsmKLCLigMBzpYGbNQQrX6Rc5Rkop,USDC,GST,401.24629,90.99999998
CwyQtt6xGptR7PaxrrksgqBSRCZ3Zb2GjUYjKD9jH3tf,1650331219,3GQQFUpRkinJrPGj6qrow6eySxoPA8bghANHRKWruGmKaAfLZnNYLRwta7S3tfTzc2HYEB44PEWUNSB9sZYCbZYW,USDC,BTC,30.000179,0.000734
EEBHKtdJiuoSqUsBD9rdBHyFwdK2vindepXdJxeQzVZs,1650298138,5RZKq96XwcojkJFQnXhfXzWpjkB1ghtYN35QSv69KAefh6epnBGKkUsXgtQ7tsprppjvxr67a3Mb8c2jRwpgyoix,GMT,GST,29.73823631,18.9999999
FVUvbbeDNEZmqZtNSmAx7TgwSTCV2c1MCL2aSMhLpLMe,1650297389,2EcrQrFZmdxSx9dAGpmGSQ568k7mKT86bFNyJWWX8xEZK6L4iwsoSDgagvcpDLCu3KNDwNTDMSbwHKRfhXU3M7aM,GMT,GST,227.0941873,149.9999999
FtAe8PJG8MZtPRAPckr9e3B74ngX5ckQz5oD6AC7o5HB,1650329867,3yX4VPNv68m8wqG6rpLwxdCLttvKxHvhBuaz5VPnhL1TPdD6bbjkBv49ws6WsK9REnJN2wdgdmE81ZHEaZKobop1,mSOL,BTC,3.801470493,0.01
Dsy7rtmFgcS2eGwRQZZarvNCqPT3SxwEfdgjXas9pTcV,1650331554,2KKLRNxJ1PNic6JfJiVaXsX1vZhHochDYxBobrSEmdB3ZfHcZQ8yB3JpenvMzUPcqeqQBGg31k9wBBPoyhYUaCFR,GMT,GST,7.729833853,5.999999917
8dhkrebU6MxAaYjwda5nSv9yTSRvvc3v5EBQKTzpPNfk,1650299780,nA6E4WVwiq4mgP7j45USd5wYegcDmXQUNviiquL1RHacyDCmHHijtTvpN5bqtkAGs5aLxrwVRXw9YdZJcvnpRhP,USDC,GST,114.983478,25.9999999
BMrp8xmpQpANA346QPppxaQcdgT3VM7dKpLQ6xy6jQQs,1650340818,2RdX4mszDM41cbF586F9SaUARStsfpyoQBdy2jpBnHNbxHe2pvX2Up3opce44X6QmgpSieaNDDBEEwtjBmcqwvZB,USDC,GST,94.422409,20.88000001
8UPw8px78ew5PFqT6KunQJdq6yFbvSuUhAzaijE8QmLj,1650331530,3B2ASBBueZqKwUUqzV3WLLHUaxfE8KWVJRRhF43ZoLKPgp959c13XBnDQkSg4ozG7JVASDasrm4CX24V7vZEZCiW,GMT,GST,30.30410554,23.49999991
CkkbPQkHRnqwXcCGb6cmdMGZwKezJCmVohqmJ9C2sPLU,1650344121,2PqTTfzuFE6B1p7CcSa11tdubTfJ4y9fEuuzY4yBptYZH4E98YAXtpkH82ABhpSKhGAhQTWT6cc5GdTMJZXFfvRR,GMT,GST,12.23612329,8.999999829
HdGsWDaxSDBesEYXmAYsG7WZYkKxUv3qhGJgmXSXnm3d,1650328437,3SyKQgX9JqmVVmUfKsEeXaRd9naxFoajcWJrFukwhYzMEd69notVgG8Xk32zP8NRj7GbVTYafF2869cKWYzGkPwi,SOL,STEP,0.109431272,99.13633192
8Fm9Qau9AzUsakHM6YtqvCDWuYwmS3W1xKjx2QCwW7tu,1650298079,61hmZYzAUcfBqWZm1BRvnFoxwiUfvSchpUaLTyaEvMG3yXpkA5Ze5ubmJz44Ufdr9kLUinFVh8VfV48UM1z6x3d9,USDC,GST,65.512541,15.00000004
1aCFBHTMrzUFHDK55Nj35T45ZRM4V9JqqYJaHxg2ucg,1650343961,23vdxtjdQF9J1JyHMZJEjJNEJjeFXBT9Mv2EYxYwdpbRSQJWgFdYqFCjsRe6sMPQUWmfhqAKz4SgRtkyjypi98g8,USDC,GST,45.062392,9.999999974
62nT1uBJYLZH31Zj6hoRmU5HSLTAUU7usDCrbd8NV9eK,1650341482,3Ma4LsLwnwjBHjcJg34u8itFLJeHDy3JHUSVUVAqcnMdqzsu1eEy4Z4ibaB9AytUTwdG4hjnJE2XvyG3FvRKu1Vp,GST,GMT,7.514108334,10.45145647
8umRGtSbFQY9SXXuWwDB63wMf6TdJyHDhrSSG1MBqrYS,1650344048,2khyhjM7rfBvDScfCZp5P8v1Jt5S3j3eE9uHvJwu5hJUqoQj7mzt3F5tWiURDQeiZ1q7E5Yu9xe5W7SqksXduicy,USDC,GST,45.150061,9.999999929
BQdbcPaBtZvGwGBRvqNXgE4keSFvGjc2Ek7QyGrbbDXM,1650301723,5iRsx7NL9DuDm31d9zjn9AbRKCtDhuv3pLS6VncKVmzUbWZhA3dmmaDLDB8wMDXRFNb7UuoP3htBFTNSGJFscXpJ,USDC,GST,0.08776,9.999999888
FNR96q4tUKvybX45bQSKnqdheuGQUJyt4h2mH6cAoeuY,1650340403,5UEpYsEuDmp8GPvS1N6tEQ1eoi4AZi2PfuMwZxtKqFYjrPg6RC67bzoBJZ4JozewqHBPVSVfyZ96jZNwdWmfG2VR,USDC,GST,0.600605,202.6309081
4PMtUjxw5s9vLUBLWRcUFavxPiWtuoyGHftc3hDgfGnF,1650339296,5yk7LaUX2sw2srG3WwzffAz5nfYttr8S4gkRKgrz7qD5muqD3utTwoxSF7SPCVrJwa4wVrNmCxHhgh8FKeqbhWnW,USDC,GST,0.138116,27.39999981
26iLkbLzC9ZYTJFa1V982wrVUQgEQfFpGaBD37ogFtjf,1650340134,4h4uSo3g2CaNkLR8kXeWZUqMZ4DUfSSkSAHpAiC7yHJzNbtxihoSxq91QxPyREgp8N9F23VTsE1t4an6g4xUvfKC,GMT,USDC,297.6217884,1000
FtAe8PJG8MZtPRAPckr9e3B74ngX5ckQz5oD6AC7o5HB,1650299773,2GFzTQb7GyaExLJGZBPwV8kdocFrQPdaUiDRKeCJe5MXngxGPTKuyuVS8k1D1Uay959ELhbrgo8STHaAeeGiG9XL,mSOL,BTC,3.831276362,0.01
8dgRHNBCYpKc812TMmCg4Cu73YVFpwWW7iN7GtQJ8obk,1650343154,sNFgU9SkSv9crNZbPJMUok8g3WnL5yCN8ACHhY2sATkisL899CPND9xTtYY6XsiNZYmfUBKRzsk5Jc3QnKNWJu3,GMT,GST,13.58376935,9.99999995
7Gjrkxi6zzm3xirgUaJtVCPhL1KV153irA6Edz73w1fP,1650298993,4u8hNNscM5T49nytcbpZRQHbbevCcUrqtrfAPEVrzG9M1KpzfgoAPrCk2xbZkkNqPvDMBfXfY447Rhx1kckepUib,AUDIO,USDC,184.2577029,250
ABaXuCfiC83RU46ZFD9gGdMHdB8Kmvq4TQnxMeHr3st7,1650297301,52sod1rGADpPokAcPTHZPrCZ734EicEEDoaxikNB2axu27zfv7kTfG85XyjyJXaSz1833KWdDJpDip2gXg2j5WLD,USDC,GST,0.325737,68.99999999
H3CGA6JpvTBp3uvDS2jLcQ9h9mubNwm3BSVbSDvXqQuJ,1650336752,22VkLEXiKYCPdJgbMVdtQXvgD7x8C554TdCSca65uxYKXkSJbQ3pSZxs3yyxj3WrJu5SYupe6vjWPSTxonPhGfNF,USDC,GST,0.096719,21.99999997
966FZyap43K1R5gjyESXLgFNCdKCGLZ5wyJLajgLKnyY,1650300799,4go3o3WFQUHqdZWiG1PMyTmWcQr6fQM6j99fpctLmt97yDsHy9hUTqBwWscgn6dwKkE4H9RTsjnSBwUFEWoX33AD,GMT,GST,77.13493518,49.99999999
HzHW8qWV8CoLhLk2YrhZmKxnFSV5wE9yKUZc2VpksTsz,1650336238,4XeCzmNimn82c9NBu3CSscKFX2FGf1rtWJg5Y3a1kriHxhTVnkP5nKVG1FEhTV7AMhjkxhBESFMaW4jyWzgZhCEg,USDC,GST,2718.28184,617.8799999
CwyQtt6xGptR7PaxrrksgqBSRCZ3Zb2GjUYjKD9jH3tf,1650341669,4AjujfLgck8EnhsHmyP3KmdfWMQMqjCKC26CUWF7N1uJARX7Fuq5Xa6BLczSFmmRgnPP99K2pByXdfhHp6eB4L2k,SOL,USDC,14.73513466,1495.251521
CRoExDnRpxt2zYAVdx6q9b6LSSaAToBjLantdAmKuCYg,1650331846,2iPj4VgEVtKr5XL8XcxFAJjzjy6sLrTwqFYKp4qQg99YPzopjevVqedbv1qoFh1Q7FtdJEpR11JQpLQNd7XQykMB,USDC,GST,47.48173,10.77277348
2BRnYYUCwQ4hwBkCouc2iqASAAX8Bry7oTiuQP9M369n,1650296243,28etLz2acSEx6pDir5TEEqjw3Gh2hdDjnNVEyCmD2KQnbA6octYeLXqHDX4D2NHn6vhQCgofSKmn36PyW348Ubjt,USDC,GST,116.968072,26.94999996
EMyMvnBxEHVKdWMonsfzdmhwxYcpw9oGuQC7QepEUZQJ,1650298952,2c1qeiFj1ULuzkxcKffFjdsHdfA8pjdrnhufchRUdBCNG3HWpFQfCEdbdohpjprtQQ5VccbGFCVYYtAMCpcrvLuS,GST,USDC,917.7913618,4070.977175
BHkWu6Po1VPf4LoJLL6Jvkjg6vE5UqevhgiNnyMNB8dY,1650301934,4rj5LKgK1aecmWr4r5MjrRig3g7MAaCKAevYkwcB8QyLoEi3TgSBLndZtYuACe5mUuEpwvzphJNqEmfaDFTwdnE8,USDC,GST,53.019684,11.99999983
3gg1jbrxUqhEPBxV6pB4GkLJzjLsmdRQT4qUFXXQLQyS,1650294480,32X6nCCFYn8gkpcDS4ENmDsjoRXa4FSuPS8XfRj7VqV3XGx3DWy4sRWcAc4odzEd8yZaHvmNFho3YPgriUbsFqo7,GMT,USDC,35.90862726,100
5ZYAggNGpPMLCxpoj7zd65mqWyiqBttN7gAQfR9y1ubd,1650294440,L9VA7JF1EEwPDH9vjT6a2BFwTPhX5FJxLu9ekSukjLHqcrfSbphj1sincpZyoBaRLzxwqeCeo93reAsTaedCtRF,USDC,GST,42.716219,10.00000005
AodSry1DGcQUp2Y4fgwVbyTWfFoseZGDi7g4AUF3gnbA,1650335826,21YGXSGu198RLtUVQx82HMDTKusez4YMkACKe6mG8Z4F2p161F322o6dpjJTng3ntjxjQPc9RyESgNuSKupjErPc,USDC,GST,132.095311,30
CwyQtt6xGptR7PaxrrksgqBSRCZ3Zb2GjUYjKD9jH3tf,1650336108,4G7zG4xBLtCTsgxbpoRDsvjZPwgwq3p4sUkLfoJB9nd8a4nnMM7PEdeHnXvvu7oJBGXebkwpjnJVAp2mNWkzWwbC,SOL,USDC,14.64009826,1495.372183
AyzUVLZWzJypCDh87Fs3v39RcrRLhiHwydyyWFMGsqmL,1650294031,33QspLnKAhD4Csxv7KPuTqqA8Hdzzx5GWcjJvWF1kycbmpdQTxS2op7NUyeBF4jqd2yeAFTc49QrudMXMntKpokw,GST,USDC,7.007198212,30.15
3r2XgnQqxkz8f7FxE3bEjtVcn62QxB8jzqUXDjF7JSNw,1650296996,8geTx8NmxsEw1rWdMgFEJ8YWkx5kEkjpyV16T3twFWaSw7YKdYcVfck1WPDXgb7GgZyQgtNwXSyDfc7gLt7ar7a,USDC,GST,0.052038,9.999999857
CwyQtt6xGptR7PaxrrksgqBSRCZ3Zb2GjUYjKD9jH3tf,1650304075,3ezmTh2FXRspK3sXvR9pWPe4caTTn48StF8oJqZTNHPQ52qd2dfXC6XfqtpSLqKqyM2UcY4ZtsQvcrZFm2bPtQkw,SOL,USDT,10.91142412,1096.249185
CeLEivEeDhFEaahvLUp5EAooCVNC9wsS6Quef8V4EH2G,1650334549,5M8CkpXJuEtVL3LVEc9uGw9yh2JspDRp77vNQk6ujgoYYYbmakkvpD8oKj36mmAQsjcd4c95dAXQ9iy2fhDnAjnp,USDC,GST,51.743529,11.77999982
44PJ3JyrkUvJPDrauYzNAyKV2CB4FHQLKdxf4xX9HyQu,1650295527,4dCEXzH9km9f1ukSXk4qk3kHBXbpNe8beWyAPsh5yzceZ8EpmsLS6dUqophHewxxr59mGSgtg5wkbbQh4zWfz7TV,HBB,USDC,1.00E-06,0
